model,repeat,fold,split_id,n_train,n_valid,rf_param_hash,R2,RMSE,MSE
B1_full,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07457350456882761,476.21515057202333,226780.86963433484
B1_full,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03258409651020555,833.204504977375,694229.7471145926
B1_full,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0785813365136705,2416.655769087377,5840225.106263301
B1_full,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.1496115130374553,543.7483227302946,295662.23847200855
B1_full,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3106119511667118,245.3472582619699,60195.277136665754
B1_full,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10060379265854191,2346.6120859513994,5506588.281933177
B1_full,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10785012693613194,684.2927536564674,468256.5727067508
B1_full,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4938624648837728,250.078949365524,62539.48091576432
B1_full,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.07970719300036777,398.89482247295837,159117.07939573296
B1_full,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.45240891925213744,391.5105965610344,153280.54721957704
B1_full,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.14882420714038036,555.8388427395771,308956.81909807236
B1_full,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.5074478910403775,389.9472254094403,152058.83860452083
B1_full,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.060701534133735,478.4152843992203,228881.18434678682
B1_full,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09538918495867665,664.4602868118387,441507.47275007097
B1_full,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0795438999861402,2412.1101219759194,5818275.240538685
B1_full,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09107727561420076,481.1900896768764,231543.90240324035
B1_full,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18901077609390016,2532.6817023947947,6414476.605645395
B1_full,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.92631516406411,329.76741975759853,108746.55113358419
B1_full,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10960261685052197,631.2239756161641,398443.70739267574
B1_full,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.9457067410504698,305.3327428495603,93228.08385603571
B1_no_PMC_T,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.6094123235093227,302.6429135736674,91592.73313635832
B1_no_PMC_T,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2744113953025646,272.15258330578143,74067.0286000103
B1_no_PMC_T,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.27302620065830885,843.0377190785845,710712.5957892224
B1_no_PMC_T,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17863903850771834,541.1495914645345,292842.88034223265
B1_no_PMC_T,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05120682511500729,2427.5144107335086,5892826.214318854
B1_no_PMC_T,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1323150093225729,2363.2956902780743,5585166.519686919
B1_no_PMC_T,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15920339515124438,567.0596054581697,321556.596142375
B1_no_PMC_T,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6638939552927425,389.734392895564,151892.89700567385
B1_no_PMC_T,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.11659653779752355,676.2476938830764,457310.9434821791
B1_no_PMC_T,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6115062698499496,254.36943324672265,64703.80857025889
B1_no_PMC_T,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.16189116568823203,622.0095473269421,386895.8769658674
B1_no_PMC_T,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1695342633241386,289.07336244280225,83563.40887398772
B1_no_PMC_T,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.22476053497932869,2561.308105793559,6560299.212803791
B1_no_PMC_T,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.34341384956296594,389.35995648743,151601.17571589336
B1_no_PMC_T,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.4304778819668016,280.95653324157206,78936.57357112259
B1_no_PMC_T,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0965507830529847,630.3501525828636,397341.31486123946
B1_no_PMC_T,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09389893545003569,2434.9242031004155,5928855.874844194
B1_no_PMC_T,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.4404028703462237,371.1254329337888,137734.08697029215
B1_no_PMC_T,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.52309962347579,303.8392547366387,92318.29271891603
B1_no_PMC_T,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.051500698063975614,599.657138720011,359588.6840178705
B1_no_PMC_T,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2828186937846422,908.8896774300156,826080.4457388377
B1_no_PMC_T,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5737611094557946,413.7066984617858,171153.23235215095
B1_no_PMC_T,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-5.3938952251109535,408.0744210605349,166524.73312389074
B1_no_PMC_T,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.49068830600268143,221.87710100058015,49229.44794842164
B1_no_PMC_T,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10283713585413534,2443.9151462959835,5972721.242294919
B1_no_PMC_T,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4311117896779968,243.17478242011038,59133.97480506803
B1_no_PMC_T,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.21185875427555034,402.04057098044547,161636.6207142826
B1_no_PMC_T,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11551488921727726,2431.096497032935,5910230.177885808
B1_no_PMC_T,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8102391177748909,550.4691655303731,303016.3021997053
B1_no_PMC_T,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.014402166113149484,817.5869378637319,668448.4009653938
B1_no_PMC_T,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06202468629993252,491.0244137132612,241104.97486245187
B1_no_PMC_T,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.5873973494359608,280.1892789525029,78506.03203992349
B1_no_PMC_T,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04469976352950278,784.9827631178113,616197.9383920737
B1_no_PMC_T,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4311074077152748,403.5474184926217,162850.51897205916
B1_no_PMC_T,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06600573150547051,2432.202370696942,5915608.372023826
B1_no_PMC_T,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5164691084203921,273.9577026775653,75052.82285636925
B1_no_PMC_T,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06801850281989719,2430.219766476184,5905968.113371558
B1_no_PMC_T,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-9.684397966015545,341.9606352807492,116937.0760816136
B1_no_PMC_T,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1873864867758842,640.1349167329827,409772.7116207427
B1_no_PMC_T,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1644179139757198,666.9940326727356,444881.03962103825
B1_no_PMC_T,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.25925280793746674,2513.765351492262,6319016.242363016
B1_no_PMC_T,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.13142676844354,318.9586668210553,101734.63114026497
B1_no_PMC_T,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.326261089726439,331.24733798976,109724.7989253023
B1_no_PMC_T,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15153957142740992,487.5299223527994,237685.42518932663
B1_no_PMC_T,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1330714852271613,387.5398231097443,150187.1144959319
B1_no_PMC_T,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4868422062295319,359.25541977674584,129064.45663896586
B1_no_PMC_T,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.2738838428313324,349.32503062455345,122027.97702084521
B1_no_PMC_T,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.483572817030129,265.77936511353306,70638.67092015273
B1_no_PMC_T,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2418646572734664,2573.6133311217836,6623485.578127763
B1_no_PMC_T,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.18571463153221301,631.4224652524867,398694.32962552784
B1_no_PMC_T,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08846340831507149,2305.3361144406686,5314574.6005444
B1_no_PMC_T,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0936557767939088,681.0304013312452,463802.40753739694
B1_no_PMC_T,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.75820981771633,464.53149480214023,215789.50966311083
B1_no_PMC_T,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.157316292737554,436.11813167458973,190199.0247753348
B1_no_PMC_T,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11646329991607995,500.3076907013432,250307.78537491086
B1_no_PMC_T,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08112091552586409,2303.7845321678687,5307423.170655925
B1_no_PMC_T,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.026769865915661217,704.6861886281912,496582.6244433266
B1_no_PMC_T,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.11283426730110846,591.2202110392896,349541.33794134203
B1_no_PMC_T,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.7432866867912167,283.5256380728876,80386.78744463806
B1_no_PMC_T,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-10.04507754771651,388.118386406592,150635.88186685662
B1_no_PMC_T,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0600371834963741,476.8025496459066,227340.67134883723
B1_no_PMC_T,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3109734039326839,379.5079759356888,144026.30379880336
B1_no_PMC_T,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2027699612714744,2510.512606787887,6302673.548840912
B1_no_PMC_T,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.944301917200531,276.364853674299,76377.5323464167
B1_no_PMC_T,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.15203063600769173,650.6624001941815,423361.5590264531
B1_no_PMC_T,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.019506717957941344,677.6518385773414,459212.01432725124
B1_no_PMC_T,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-8.340390621446947,312.12058453119903,97419.25928809735
B1_no_PMC_T,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.9232605868686998,289.25063084342673,83665.92744332032
B1_no_PMC_T,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.08294627806839128,583.2671112508639,340200.5230669277
B1_no_PMC_T,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09428078491519698,2445.62386601028,5981076.093999067
B1_no_PMC_T,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2695631924763646,2477.5099100697043,6138055.354493594
B1_no_PMC_T,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.733155877425118,311.2595376399964,96882.49977186431
B1_no_PMC_T,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1722616498221963,277.3964463973746,76948.78847389152
B1_no_PMC_T,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.03957367812291779,518.6567127567992,269004.78568768885
B1_no_PMC_T,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9613868064434001,484.38220892150576,234626.12431967724
B1_no_PMC_T,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.006434575133140941,601.8179390468005,362184.8317585385
B1_no_PMC_T,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07028085010741614,2421.8438368363722,5865327.570022321
B1_no_PMC_T,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.25439899075594097,361.06427526375205,130367.41087173852
B1_no_PMC_T,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.9804267205157964,355.9953717281892,126732.70469189159
B1_no_PMC_T,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.08929352035776328,680.8309900302089,463530.8369855145
B1_no_PMC_T,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05380483842912853,471.5907067818002,222397.79472295783
B1_no_PMC_T,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.053131653471336415,841.453704296669,708044.3364745862
B1_no_PMC_T,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07839832420829573,2416.4507328552922,5839234.14431688
B1_no_PMC_T,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.7369006059038306,506.8727556061249,256919.9903757464
B1_no_PMC_T,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.0898419654042937,233.3320649009568,54443.85251094431
B1_no_PMC_T,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.102410726130586,2348.5375894965023,5515628.809278042
B1_no_PMC_T,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09532124603175118,689.0809243653092,474832.52032414894
B1_no_PMC_T,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2685631797113794,238.5153457691263,56889.57016736588
B1_no_PMC_T,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.056865934824397946,403.8146784604687,163066.29454013176
B1_no_PMC_T,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.45234901322030563,391.5025223583087,153274.225012918
B1_no_PMC_T,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.15606008337514965,553.4711970754246,306330.36599210347
B1_no_PMC_T,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.0600377601500535,364.2282385737273,132662.20977452002
B1_no_PMC_T,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.0022593769808115,471.58248533010016,222390.04047011415
B1_no_PMC_T,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1019883985820107,662.0322029934458,438286.6378003551
B1_no_PMC_T,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08564088479233911,2418.9120187903213,5851135.354648267
B1_no_PMC_T,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.11657953217678074,474.39152533502335,225047.3193096901
B1_no_PMC_T,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18727511540360497,2530.832483887145,6405113.061498375
B1_no_PMC_T,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.89213125989513,329.05555567353247,108277.55871961721
B1_no_PMC_T,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1416928340658168,619.7448377623837,384083.6639331232
B1_no_PMC_T,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.7264541816818952,293.74989945368446,86289.00342904974
B1_no_PMC_I,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.5705381275831134,300.38011534081244,90228.21369215978
B1_no_PMC_I,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3242067971844205,275.1156735779944,75688.63384827357
B1_no_PMC_I,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.27328813529981955,843.1244452688625,710858.830209927
B1_no_PMC_I,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17719154603192733,540.8171951239966,292483.2385417871
B1_no_PMC_I,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04888378051325937,2424.8306652197507,5879803.754990058
B1_no_PMC_I,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13197990631805334,2362.945961588724,5583513.61738846
B1_no_PMC_I,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1657525737566803,568.6592142788595,323373.3019842499
B1_no_PMC_I,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7018496603343807,394.15451599606564,155357.78248009278
B1_no_PMC_I,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09962138633050166,682.7140397116449,466098.4600193934
B1_no_PMC_I,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7860683533618136,267.7922229116183,71712.67465194585
B1_no_PMC_I,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.13979869095917707,630.15428115335,397094.4180558953
B1_no_PMC_I,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.0831067525431881,283.2569541011089,80234.50204663769
B1_no_PMC_I,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.22347915825373055,2559.9679011664903,6553435.655002764
B1_no_PMC_I,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.35608568415824515,391.19197745355376,153031.1632240217
B1_no_PMC_I,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.438245089684374,281.2027021885093,79074.95971811947
B1_no_PMC_I,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0948510887586147,630.9428251389451,398088.8485943134
B1_no_PMC_I,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09106756316005882,2431.770966737057,5913510.03466528
B1_no_PMC_I,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.461360513919838,372.2540951492071,138573.11135535495
B1_no_PMC_I,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.422443684345384,301.7997886323967,91083.11241855932
B1_no_PMC_I,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.04500571808184428,601.7067534938589,362051.01720011944
B1_no_PMC_I,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.29669239395891767,913.7912869268673,835014.5160634603
B1_no_PMC_I,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5406785409264026,409.3352683750466,167555.36193567145
B1_no_PMC_I,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-5.175511921485138,401.0449921827393,160837.08575485344
